emotion,wav_mean,melspectrogram,mfcc,Spectral_contrast,Tonnetz,contrast,stft,tonnetz,spectral_contrast
angry,0.04574649780988693,1.0079023838043213,-4.4973297119140625,0.0,0.0,0.0,(-5.51687553524971e-05+1.6490543202962726e-05j),-0.01367066806698111,101.80215976851233
disgust,0.06153333559632301,1.3113325834274292,-5.009825706481934,0.0,0.0,0.0,(1.9867197806888726e-06-4.179206371190958e-06j),-0.002093927112030352,102.41936591432287
fear,0.04562889784574509,0.6635124683380127,-4.555927753448486,0.0,0.0,0.0,(-5.714003782486543e-05+2.3571426481794333e-06j),-0.02113119673125033,102.00136852883247
happy,0.027438247576355934,0.32320597767829895,-5.633578300476074,0.0,0.0,0.0,(-1.9429358872002922e-05+1.532948408566881e-05j),0.021586472083501226,99.84884398337188
neutral,0.0332033708691597,0.40209680795669556,-5.516513824462891,0.0,0.0,0.0,(-1.1338517651893198e-05+1.854713264037855e-05j),0.03585088287290115,100.60594298823423
sad,0.012323242612183094,0.05232834815979004,-6.35085916519165,0.0,0.0,0.0,(6.975157248234609e-06-4.335940957389539e-06j),0.0024338136387794967,97.63507533667025
angry,0.1426771879196167,9.45711898803711,-4.7231268882751465,0.0,0.0,0.0,(1.6861962649272755e-05+5.51364355487749e-05j),-0.02284896001811422,104.75075798238402
disgust,0.053072795271873474,1.2583863735198975,-4.736046314239502,0.0,0.0,0.0,(1.3433161257125903e-05+1.1665551028272603e-05j),-0.02102770682748059,101.4436536115118
fear,0.05059191584587097,0.8863322734832764,-5.511508464813232,0.0,0.0,0.0,(1.866509046521969e-05-2.0384256913530407e-06j),0.00508465077305392,101.56688596778716
happy,0.036702223122119904,0.5937495231628418,-5.770664691925049,0.0,0.0,0.0,(-1.8643549992702901e-06-1.2181732017779723e-05j),0.02783828912230134,100.30408220577796
neutral,0.02591373212635517,0.2817175090312958,-5.428269863128662,0.0,0.0,0.0,(4.784104703503544e-07-3.714951390065835e-06j),-0.03254510772719846,98.97986109848497
sad,0.01193653978407383,0.05762266740202904,-5.89159631729126,0.0,0.0,0.0,(-3.677037238958292e-05+2.980792260132148e-06j),-0.01139499852463142,96.37301679816491
angry,0.0661022812128067,1.8823691606521606,-4.767674446105957,0.0,0.0,0.0,(-7.481226930394769e-05+4.4072698983654846e-06j),-0.013008002991399236,103.12744509758018
disgust,0.043385099619627,0.8735575675964355,-5.156233787536621,0.0,0.0,0.0,(-4.435433220351115e-05+5.118891749589238e-06j),-0.019289857855484815,101.71570609933299
fear,0.02683117426931858,0.35642629861831665,-5.89679479598999,0.0,0.0,0.0,(-1.6858075468917377e-05+5.273809620121028e-06j),-0.005462275751768616,99.48345095774921
happy,0.044943250715732574,0.8080461025238037,-5.5145182609558105,0.0,0.0,0.0,(8.146107575157657e-06+1.0488696716492996e-05j),-0.03221310365259929,101.37475414984408
neutral,0.019121313467621803,0.1215173602104187,-5.53239631652832,0.0,0.0,0.0,(-1.4321449270937592e-05-7.722643999841239e-07j),-0.02970056623607384,98.48814220968848
sad,0.01076520886272192,0.0414159819483757,-6.394266605377197,0.0,0.0,0.0,(-1.7024543922161683e-05+1.3269707778817974e-05j),-0.00822274846033546,96.77509506242644
angry,0.06745777279138565,1.7990881204605103,-5.25110387802124,0.0,0.0,0.0,(9.795476216822863e-05-1.1569630260055419e-05j),-0.013558882282636428,102.6274879693007
disgust,0.08316899836063385,2.5765933990478516,-5.075737953186035,0.0,0.0,0.0,(7.75094758864725e-06+2.713270987442229e-06j),-0.01778771394240269,103.44420918852947
fear,0.033910706639289856,0.4220722019672394,-5.357662200927734,0.0,0.0,0.0,(8.549453923478723e-06+8.319411790580489e-06j),0.0005382532425855455,101.29914518347557
happy,0.024023180827498436,0.18708378076553345,-5.424191474914551,0.0,0.0,0.0,(-5.051666812505573e-05+6.044092060619732e-06j),0.016567380149484588,100.23546648518861
neutral,0.018268423154950142,0.10288578271865845,-6.423802375793457,0.0,0.0,0.0,(2.751081410679035e-05+6.059909992472967e-06j),-0.0059596800434314175,99.31599123659859
sad,0.015020322054624557,0.07200129330158234,-6.046022415161133,0.0,0.0,0.0,(-2.329303470105515e-06-7.269704383361386e-06j),-0.013498710824842284,98.9396077176559
angry,0.09780470281839371,4.730387210845947,-4.53378438949585,0.0,0.0,0.0,(7.133519829949364e-05-1.262912974198116e-05j),-0.02929402896523527,103.33940755806965
disgust,0.035956501960754395,0.7125846147537231,-5.249232292175293,0.0,0.0,0.0,(4.570980820517434e-07-1.7286169168073684e-05j),-0.00575854284443793,101.12779658032564
fear,0.08132202923297882,2.5608181953430176,-4.666079044342041,0.0,0.0,0.0,(9.509666415397078e-05+2.9779691885778448e-06j),0.019492493622851454,103.7390485926794
happy,0.032188255339860916,0.35875415802001953,-5.420363426208496,0.0,0.0,0.0,(-9.238751772500109e-06-6.327663413685514e-06j),-0.011857977075809961,101.57322562271484
neutral,0.018021851778030396,0.15390241146087646,-5.7449421882629395,0.0,0.0,0.0,(-2.4549894078518264e-05+4.390842150314711e-06j),0.0034959155723703933,98.43975934221308
sad,0.01030534878373146,0.04957005754113197,-6.57766580581665,0.0,0.0,0.0,(-1.0356953680457082e-05+7.296711373783182e-06j),-0.017353979929485605,96.74353776018695
angry,0.1301034837961197,5.3448591232299805,-3.978456974029541,0.0,0.0,0.0,(-3.073500556638464e-05+3.0614319257438183e-06j),-0.0038483039345773885,106.0534371464694
disgust,0.09127255529165268,3.061232089996338,-4.704154014587402,0.0,0.0,0.0,(4.15138310927432e-05+8.93298818027688e-07j),0.01987743611346621,104.82718121664104
fear,0.10458824783563614,3.765819549560547,-4.457141399383545,0.0,0.0,0.0,(0.00015425517631229013-1.4039865163795184e-05j),-0.012085809749509215,105.59207774916902
happy,0.022392181679606438,0.17181789875030518,-5.421375751495361,0.0,0.0,0.0,(-4.4749773223884404e-05-2.1665062632791887e-08j),-0.021144813228699225,99.93159150466761
neutral,0.026051543653011322,0.24457572400569916,-5.387111186981201,0.0,0.0,0.0,(-1.389450699207373e-05+5.4233514674706385e-06j),-0.02327622113559462,100.08194308417265
sad,0.008569130674004555,0.024768775328993797,-6.483334541320801,0.0,0.0,0.0,(-5.72763894979289e-07-1.6005360521376133e-06j),-0.014479396373694386,96.77665377169511
angry,0.03495049104094505,0.3795012831687927,-5.4289093017578125,0.0,0.0,0.0,(9.902330020850059e-06+2.062599378405139e-06j),-0.04793854111744291,101.5612364436595
disgust,0.013319943100214005,0.06281619518995285,-5.975998401641846,0.0,0.0,0.0,(-1.3992228559800424e-05-8.097244062810205e-06j),-0.020944789517143996,97.5281457390427
fear,0.013308465480804443,0.07050832360982895,-5.93628454208374,0.0,0.0,0.0,(-5.08184966747649e-05+5.49747937839129e-06j),-0.018095398570882215,97.6665600569899
happy,0.018985435366630554,0.13462787866592407,-5.91585636138916,0.0,0.0,0.0,(-3.0738017812836915e-05+2.3911400148790563e-06j),-0.02341059211283476,98.02763437626075
neutral,0.012765012681484222,0.05896889790892601,-5.659515380859375,0.0,0.0,0.0,(-9.477183084527496e-06-1.4451536117121577e-05j),0.012750711601263552,97.9328117539809
sad,0.006976284086704254,0.015901722013950348,-6.372542381286621,0.0,0.0,0.0,(-8.481731128995307e-06+5.800182862003567e-06j),-0.01702810822773298,95.1963698093296
angry,0.2514568567276001,12.28492546081543,-2.939765691757202,0.0,0.0,0.0,(-0.00018278512288816273+2.2289197659119964e-05j),0.01341273457653278,109.18216262993755
angry,0.027862057089805603,0.2866920828819275,-6.021226406097412,0.0,0.0,0.0,(-2.4955601475085132e-05+2.2794304186390946e-06j),0.028103332324166924,99.44540816299653
angry,0.026002703234553337,0.2546027898788452,-5.466789722442627,0.0,0.0,0.0,(-1.327784389104636e-06-2.3862801754148677e-05j),-0.02194533494823606,99.71435777056726
disgust,0.010176950134336948,0.03709626942873001,-6.333656311035156,0.0,0.0,0.0,(1.6882333511603065e-05+3.514430773066124e-06j),-0.006710461992263556,96.14592439781568
disgust,0.008709780871868134,0.025624526664614677,-6.2361345291137695,0.0,0.0,0.0,(-5.2001167205162346e-05+8.63238801684929e-06j),-0.05485877389360468,95.75559099520389
disgust,0.013909619301557541,0.07179169356822968,-5.695208549499512,0.0,0.0,0.0,(1.4356707652041223e-05+4.8522456381761e-06j),-0.01663912946983159,97.46072655843203
fear,0.1881178468465805,11.18684196472168,-4.440119743347168,0.0,0.0,0.0,(-5.308223262545653e-05-2.4363467673538253e-05j),-0.019919059249521417,105.54813222946485
fear,0.009711597114801407,0.03235981613397598,-6.466813564300537,0.0,0.0,0.0,(-2.4668015612405725e-05-9.544109161652159e-06j),-0.002085660038834244,96.10687361858972
fear,0.0692746490240097,1.8857920169830322,-4.8354172706604,0.0,0.0,0.0,(4.8388967115897685e-05-4.709932454716181e-06j),-0.01179053550895823,103.31810384739576
happy,0.026268836110830307,0.20548757910728455,-4.9927978515625,0.0,0.0,0.0,(5.898836025153287e-05-1.059583155438304e-05j),-0.018483327049447443,100.49995341765975
happy,0.017461363226175308,0.10331723093986511,-6.155706882476807,0.0,0.0,0.0,(-3.082089824602008e-05+6.801121344324201e-06j),0.005242923780154969,97.78578673549714
happy,0.009407376870512962,0.02972462773323059,-5.6259541511535645,0.0,0.0,0.0,(9.266791312256828e-05+1.0886200470849872e-05j),-0.017431187739223298,96.32609679581455
neutral,0.012377673760056496,0.05508704483509064,-6.4879961013793945,0.0,0.0,0.0,(-2.501595918147359e-05+1.0368509720137808e-05j),-0.0068163649484911356,96.79698049321117
sad,0.009376059286296368,0.030799157917499542,-6.1775922775268555,0.0,0.0,0.0,(-6.298839434748515e-05-7.603957328683464e-06j),-0.007189649266872493,96.21483475647533
sad,0.005560126155614853,0.00952491071075201,-6.64059591293335,0.0,0.0,0.0,(-1.4770876987313386e-05+4.734338290290907e-06j),-0.027364325710766597,94.44722111388235
sad,0.013589738868176937,0.06830612570047379,-6.216725826263428,0.0,0.0,0.0,(-1.1945836376980878e-05+3.00121791951824e-06j),-0.001484077321639289,97.6212657860237
angry,0.0640767514705658,1.0996155738830566,-4.551033020019531,0.0,0.0,0.0,(-3.6933630326529965e-05-7.201679636636982e-06j),-0.003093124657699736,104.53905068236872
disgust,0.023186910897493362,0.16455194354057312,-5.993971347808838,0.0,0.0,0.0,(-2.9696089768549427e-05+8.85511781234527e-06j),-0.04555206253374808,99.29662103372767
fear,0.022246548905968666,0.14807654917240143,-6.2361555099487305,0.0,0.0,0.0,(-2.84199104498839e-05-7.758168976579327e-06j),-0.0003090376778264274,98.95074197239101
happy,0.03973865881562233,0.47365766763687134,-5.871090412139893,0.0,0.0,0.0,(-4.46401963927201e-06+7.678979272895958e-06j),-0.012867489429218336,100.80510570053909
neutral,0.015609392896294594,0.07777434587478638,-5.905327796936035,0.0,0.0,0.0,(-7.916133654362056e-06-5.6791786846588366e-06j),-0.005049797499205641,98.07971180845422
sad,0.013741803355515003,0.058360129594802856,-6.29462194442749,0.0,0.0,0.0,(-4.771069598064059e-06+1.1800191714428365e-05j),-0.021936739763584876,97.3133597621729
angry,0.025179922580718994,0.26500481367111206,-5.4413604736328125,0.0,0.0,0.0,(2.605156805657316e-05+1.4904689123795833e-05j),-0.010971309690425687,99.63974222865622
disgust,0.008618511259555817,0.025113428011536598,-6.3868231773376465,0.0,0.0,0.0,(-5.113229235576e-06+2.9448924578900915e-06j),-0.022428085483031355,96.41313670368832
fear,0.007489405106753111,0.018641052767634392,-6.426548004150391,0.0,0.0,0.0,(-4.253661973052658e-05-3.2899100915528834e-05j),-0.017518529928383226,95.68218307860806
happy,0.02094690129160881,0.1667776256799698,-6.034423351287842,0.0,0.0,0.0,(-1.9774357497226447e-05-5.951330308562319e-07j),-0.00047794095002339263,99.08818742477173
neutral,0.0130388168618083,0.05380097031593323,-6.077279090881348,0.0,0.0,0.0,(-2.073831456073094e-05-2.7535809294931823e-06j),0.002902486469522726,98.17372422002788
sad,0.011985616758465767,0.05421888083219528,-6.471935272216797,0.0,0.0,0.0,(-5.566074833041057e-05+1.8695334347285097e-06j),-0.02759454279125637,97.24654314079133
angry,0.01405464205890894,0.0863906517624855,-6.020328521728516,0.0,0.0,0.0,(-2.190248778788373e-05-1.5219240594888106e-05j),0.0028488879617720787,97.6510747273779
disgust,0.014243596233427525,0.07296256721019745,-5.514666557312012,0.0,0.0,0.0,(-2.3552514903713018e-05+1.329395945504075e-05j),-0.008040339785048712,98.11630326477759
fear,0.014716989360749722,0.08101452142000198,-5.8702592849731445,0.0,0.0,0.0,(6.272380687732948e-06-1.0158711120311636e-05j),-0.023959573679546764,98.36184036376507
happy,0.02433295175433159,0.24662557244300842,-5.792264461517334,0.0,0.0,0.0,(-9.280036465497687e-06+2.9068664844089653e-06j),-0.0004970988531374955,99.19052991516136
neutral,0.010323625057935715,0.03833309933543205,-6.129721641540527,0.0,0.0,0.0,(1.5740715753054246e-05-1.2747469554597046e-05j),-0.0157784936580465,96.81936499390731
sad,0.0068304818123579025,0.01644781604409218,-6.444403648376465,0.0,0.0,0.0,(1.62436281243572e-05+7.005314159869158e-07j),-0.017526567393414513,94.66561902680628
angry,0.04302409663796425,0.5662123560905457,-5.293336868286133,0.0,0.0,0.0,(2.1484594981302507e-05+2.260290557387634e-06j),0.0016744912337693539,101.41352421422629
disgust,0.008678930811583996,0.025482770055532455,-6.296601295471191,0.0,0.0,0.0,(-1.3554437828133814e-05+4.02771138396929e-06j),-0.025777395940996418,96.50733655730821
fear,0.012398457154631615,0.05216572433710098,-6.137320518493652,0.0,0.0,0.0,(4.533115497906692e-05+5.551369667955441e-06j),-0.01713322534468816,97.13114815607969
happy,0.02699042670428753,0.2288137674331665,-5.758035182952881,0.0,0.0,0.0,(1.782337335498596e-06-4.511144652497023e-06j),0.005325100122349016,99.74148066249334
neutral,0.021436169743537903,0.13723114132881165,-5.623785495758057,0.0,0.0,0.0,(-1.5367505739050102e-06-4.946180979459314e-06j),-0.021182361692477916,99.50210305233387
sad,0.008259175345301628,0.02289717085659504,-6.644334316253662,0.0,0.0,0.0,(-2.243304334115237e-05+6.1337786974036135e-06j),0.01361513940834611,95.6129479683864
angry,0.024089280515909195,0.20445886254310608,-5.521596908569336,0.0,0.0,0.0,(-7.640793774044141e-05+1.9349570720805787e-05j),-0.017328823547779624,100.07192645284452
disgust,0.009435807354748249,0.03456335887312889,-5.905274391174316,0.0,0.0,0.0,(-5.475768602991593e-07+1.9014818462892435e-05j),-0.010684870388134577,96.19599217625539
fear,0.007623220793902874,0.017828313633799553,-6.547821044921875,0.0,0.0,0.0,(-1.1656745300570037e-05+3.652638042694889e-06j),-0.02708468441289255,95.34408709992884
happy,0.02743666060268879,0.24484966695308685,-5.843720436096191,0.0,0.0,0.0,(-1.875612542789895e-05+1.023219624585181e-06j),-0.020522019498833654,100.01765135328951
neutral,0.022560272365808487,0.18950408697128296,-5.698697566986084,0.0,0.0,0.0,(-4.004768197773956e-05+1.775343480403535e-05j),-0.03677279096839111,99.60863252416196
sad,0.007305816747248173,0.018707122653722763,-6.58941650390625,0.0,0.0,0.0,(-1.7495638530817814e-05-3.6938754419679753e-06j),-0.015448025992408645,95.39718566643805
angry,0.03977615013718605,0.48822274804115295,-5.368069648742676,0.0,0.0,0.0,(-8.37665174913127e-06+1.1723842362698633e-05j),-0.014579100071155654,101.35472119022178
disgust,0.016271864995360374,0.0850343182682991,-5.756450653076172,0.0,0.0,0.0,(-3.792773713939823e-05-4.3505910980456974e-06j),-0.014073201592289615,97.449052766109
fear,0.028982538729906082,0.2981153130531311,-6.126391410827637,0.0,0.0,0.0,(-1.1151330909342505e-05-6.670396487606922e-06j),-0.035860536414763,99.57793957494094
happy,0.04229295253753662,0.6399823427200317,-5.2439680099487305,0.0,0.0,0.0,(-5.779347338830121e-05+7.060086772980867e-06j),-0.007514814560392633,101.19940890524842
neutral,0.018638668581843376,0.10600358247756958,-5.970831394195557,0.0,0.0,0.0,(-2.1751462554675527e-05+2.120477574862889e-06j),-0.06346301127219416,98.18876092701973
sad,0.008815550245344639,0.023871924728155136,-6.249490261077881,0.0,0.0,0.0,(-5.551807043957524e-05-1.4289470527728554e-05j),-0.023179659676523096,95.63792712106756
angry,0.03284948691725731,0.3076385259628296,-5.539440155029297,0.0,0.0,0.0,(5.971609880361939e-06+5.226972461969126e-06j),0.028388736796709616,100.8937800620405
disgust,0.01245033834129572,0.04997648671269417,-5.895356178283691,0.0,0.0,0.0,(-3.30162511090748e-05-5.670787231792929e-06j),-0.010030388839662476,97.72212296049472
fear,0.007861345075070858,0.019487470388412476,-6.761046409606934,0.0,0.0,0.0,(5.432271450445114e-07+1.629951498216542e-06j),-0.026593364591887908,95.6179976487041
happy,0.02950073592364788,0.29854467511177063,-5.748465538024902,0.0,0.0,0.0,(-4.290498054615455e-06-2.8774404654541286e-06j),-0.013736476258353641,100.2851637180432
neutral,0.012023593299090862,0.0472177118062973,-6.295090675354004,0.0,0.0,0.0,(-1.5963665646268055e-05+7.849582289054524e-06j),0.0038863167104708778,97.41568450816492
sad,0.010412276722490788,0.03732901066541672,-6.4501051902771,0.0,0.0,0.0,(-3.3763335522962734e-05+8.15161365608219e-06j),-0.027538271834311578,96.68943042755315
angry,0.04092973470687866,0.6500201225280762,-5.207408905029297,0.0,0.0,0.0,(6.952409421501216e-07+1.661020542087499e-05j),-0.051511204184958165,101.22147042016108
disgust,0.014081274159252644,0.07108143717050552,-5.694018363952637,0.0,0.0,0.0,(1.6281277567031793e-05-4.672321210819064e-06j),-0.017409413898209953,97.53004235913674
fear,0.027775708585977554,0.2585686147212982,-5.3290605545043945,0.0,0.0,0.0,(-7.956645276863128e-06+1.572129622218199e-05j),0.010825916409047426,100.83290844580425
happy,0.024266865104436874,0.19439399242401123,-6.123960971832275,0.0,0.0,0.0,(-3.47328677889891e-05-1.0494871276023332e-05j),0.004023353081137135,100.1294940132036
neutral,0.01394650712609291,0.06552531570196152,-5.554807186126709,0.0,0.0,0.0,(-3.540225588949397e-05+1.7240612351088203e-06j),-0.01502710724724783,98.22012278834868
sad,0.008513578213751316,0.023592544719576836,-6.565789222717285,0.0,0.0,0.0,(1.9634853742900304e-05+6.259884230530588e-06j),-0.007389754025573292,96.06039083311596
angry,0.01750214770436287,0.1528148651123047,-5.8611650466918945,0.0,0.0,0.0,(-1.3548361494031269e-05-6.812248102505691e-06j),-0.004084946293164449,98.51068648662091
disgust,0.009379697032272816,0.031119223684072495,-5.93412971496582,0.0,0.0,0.0,(1.3541480257117655e-05-6.967853551032022e-06j),-0.0179323833525726,96.4761113575582
fear,0.013208114542067051,0.10726512968540192,-5.982518672943115,0.0,0.0,0.0,(-3.5200355341657996e-05+1.1909909517271444e-05j),-0.009597299205666448,96.84109448389056
happy,0.029019955545663834,0.36696282029151917,-5.530108451843262,0.0,0.0,0.0,(-1.5841917047509924e-05-5.640084054903127e-06j),-0.04509130245287999,99.74877304904832
neutral,0.016448773443698883,0.12809626758098602,-6.108499050140381,0.0,0.0,0.0,(-1.5652158253942616e-06+1.4424161236092914e-05j),0.0207074474247725,98.04486877514289
